licence_id,date,type,destination,iso2,item,quantity,refused,unused,temporary,incorporation,known_revoked,revocation_date,implied_rating,implied_military,year
137085,2020-06-11,OIEL,Israel,IL,technology for aircraft military communications equipment,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for combat aircraft,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for combat helicopters,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for equipment for the use of combat aircraft,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for equipment for the use of military aero-engines,,0,,0,0,0,,ML10,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for equipment for the use of military aircraft ground equipment,,0,,0,0,0,,ML10,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for equipment for the use of military support aircraft,,0,,0,0,0,,ML10,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for equipment for the use of naval engines,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for general military aircraft components,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for general naval vessel components,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for military aero-engines,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for military aircraft ground equipment,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for military helicopters,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for military support aircraft,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for military training aircraft,,0,,0,0,0,,ML22,1,2020
137085,2020-06-11,OIEL,Israel,IL,technology for naval engines,,0,,0,0,0,,ML22,1,2020
137086,2020-06-11,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2020
137086,2020-06-11,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2020
137145,2020-06-15,SIEL,Israel,IL,components for NBC detection equipment,,0,,0,0,0,,ML7,1,2020
137145,2020-06-15,SIEL,Israel,IL,general naval vessel components,,0,,0,0,0,,ML9,1,2020
137200,2020-06-17,SIEL,Israel,IL,NBC detection equipment,,0,,0,0,0,,ML7,1,2020
137200,2020-06-17,SIEL,Israel,IL,components for NBC detection equipment,,0,,0,0,0,,ML7,1,2020
137239,2020-06-18,SIEL,Israel,IL,equipment for the use of targeting equipment,,0,,1,0,0,,ML5,1,2020
137273,2020-06-19,SIEL,Israel,IL,signature suppression fittings/coatings/treatments for military use,,0,,0,0,0,,ML17,1,2020
137332,2020-06-23,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2020
137332,2020-06-23,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2020
137408,2020-06-25,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2020
137410,2020-06-25,SIEL,Israel,IL,components for submarines,,0,,0,1,0,,ML9,1,2020
137626,2020-07-02,SIEL,Israel,IL,components for military combat vehicles,,0,,0,1,0,,ML6,1,2020
137739,2020-07-08,SIEL,Israel,IL,components for ground vehicle military communications equipment,,0,,0,0,0,,ML6,1,2020
137739,2020-07-08,SIEL,Israel,IL,components for military combat vehicles,,0,,0,0,0,,ML6,1,2020
137741,2020-07-08,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2020
137768,2020-07-09,SIEL,Israel,IL,small arms ammunition,,0,,0,0,0,,ML3,1,2020
137770,2020-07-09,SIEL,Israel,IL,general military aircraft components,,0,,0,1,0,,ML10,1,2020
137841,2020-07-13,SIEL,Israel,IL,command/control equipment for unmanned air vehicles,,0,,0,0,0,,ML10,1,2020
137841,2020-07-13,SIEL,Israel,IL,components for command/control equipment for unmanned air vehicles,,0,,0,0,0,,ML10,1,2020
137841,2020-07-13,SIEL,Israel,IL,components for launching/ground support equipment for unmanned air vehicles,,0,,0,0,0,,ML10,1,2020
137841,2020-07-13,SIEL,Israel,IL,components for military support vehicles,,0,,0,0,0,,ML6,1,2020
137841,2020-07-13,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,0,0,,ML10,1,2020
137841,2020-07-13,SIEL,Israel,IL,launching/ground support equipment for unmanned air vehicles,,0,,0,0,0,,ML10,1,2020
137841,2020-07-13,SIEL,Israel,IL,military infrared/thermal imaging equipment,,0,,0,0,0,,ML15,1,2020
137841,2020-07-13,SIEL,Israel,IL,military support vehicles,,0,,0,0,0,,ML6,1,2020
137841,2020-07-13,SIEL,Israel,IL,unmanned air vehicles,,0,,0,0,0,,ML10,1,2020
137843,2020-07-13,SIEL,Israel,IL,general military aircraft components,,0,,0,1,0,,ML10,1,2020
137921,2020-07-15,SIEL,Israel,IL,components for military electronic equipment,,0,,0,1,0,,ML11,1,2020
137964,2020-07-16,SIEL,Israel,IL,launching/handling/control equipment for missiles,,0,,1,0,0,,ML4,1,2020
137964,2020-07-16,SIEL,Israel,IL,small arms ammunition,,0,,0,0,0,,ML3,1,2020
138017,2020-07-21,SIEL,Israel,IL,countermeasure equipment,,0,,0,0,0,,ML5,1,2020
138042,2020-07-22,SIEL,Israel,IL,aircraft missile protection systems,,0,,0,0,0,,ML4,1,2020
138043,2020-07-22,SIEL,Israel,IL,components for military electronic equipment,,0,,0,1,0,,ML11,1,2020
138239,2020-07-30,SIEL,Israel,IL,launching/handling/control equipment for missiles,,0,,1,0,0,,ML4,1,2020
138289,2020-08-03,SIEL,Israel,IL,smoke canisters,,0,,0,0,0,,ML4,1,2020
138491,2020-08-10,SIEL,Israel,IL,launching/handling/control equipment for missiles,,0,,1,0,0,,ML4,1,2020
138491,2020-08-10,SIEL,Israel,IL,technology for multi-role missiles,,0,,0,0,0,,ML22,1,2020
138491,2020-08-10,SIEL,Israel,IL,test models for multi-role missiles,,0,,0,0,0,,ML17,1,2020
138616,2020-08-13,SIEL,Israel,IL,aerial target equipment,,0,,0,0,0,,ML14,1,2020
138616,2020-08-13,SIEL,Israel,IL,equipment for the use of grenade launchers,,0,,0,0,0,,ML11,1,2020
138616,2020-08-13,SIEL,Israel,IL,grenade launchers,,0,,0,0,0,,ML2,1,2020
138616,2020-08-13,SIEL,Israel,IL,technology for grenade launchers,,0,,0,0,0,,ML22,1,2020
138656,2020-08-14,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2020
138656,2020-08-14,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2020
138692,2020-08-17,SIEL,Israel,IL,software for modelling/simulating/evaluating weapon systems,,0,,0,0,0,,ML21,1,2020
138692,2020-08-17,SIEL,Israel,IL,technology for software for modelling/simulating/evaluating weapon systems,,0,,0,0,0,,ML22,1,2020
138760,2020-08-19,SIEL,Israel,IL,weapon night sights,,0,,0,0,0,,ML1,1,2020
138812,2020-08-20,SIEL,Israel,IL,components for NBC detection equipment,,0,,0,1,0,,ML7,1,2020
138812,2020-08-20,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2020
138812,2020-08-20,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2020
138855,2020-08-21,SIEL,Israel,IL,components for NBC detection equipment,,0,,0,0,0,,ML7,1,2020
139091,2020-09-02,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2020
139391,2020-09-14,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2020
139434,2020-09-15,SIEL,Israel,IL,components for military helicopters,,0,,1,0,0,,ML10,1,2020
139434,2020-09-15,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2020
139659,2020-09-23,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2020
139736,2020-09-25,SIEL,Israel,IL,weapon night sights,,0,,0,0,0,,ML1,1,2020
139845,2020-09-30,SIEL,Israel,IL,components for military improvised explosive device decoying/detection/disposal/jamming equipment,,0,,0,0,0,,ML4,1,2020
140095,2020-10-08,SIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2020
140197,2020-10-12,SIEL,Israel,IL,components for artillery ammunition,,0,,0,0,0,,ML3,1,2020
140199,2020-10-12,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2020
140285,2020-10-13,SIEL,Israel,IL,body armour,,0,,0,0,0,,ML13,1,2020
140285,2020-10-13,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2020
140285,2020-10-13,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2020
140285,2020-10-13,SIEL,Israel,IL,components for military electronic equipment,,0,,0,0,0,,ML11,1,2020
140285,2020-10-13,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2020
140285,2020-10-13,SIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2020
140285,2020-10-13,SIEL,Israel,IL,military electronic equipment,,0,,0,0,0,,ML11,1,2020
140285,2020-10-13,SIEL,Israel,IL,military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2020
140285,2020-10-13,SIEL,Israel,IL,technology for military communications equipment,,0,,0,0,0,,ML22,1,2020
140399,2020-10-14,SIEL,Israel,IL,attack alerting/warning equipment,,0,,0,0,0,,ML5,1,2020
140399,2020-10-14,SIEL,Israel,IL,components for tanks,,0,,0,0,0,,ML6,1,2020
140401,2020-10-14,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2020
140508,2020-10-16,SIEL,Israel,IL,components for tanks,,0,,0,0,0,,ML6,1,2020
140556,2020-10-19,SIEL,Israel,IL,components for military support aircraft,,0,,0,0,0,,ML10,1,2020
140597,2020-10-20,SIEL,Israel,IL,high power RF weapon systems,,0,,1,0,0,,ML19,1,2020
140703,2020-10-21,SIEL,Israel,IL,technology for military electronic equipment,,0,,0,0,0,,ML22,1,2020
140818,2020-10-22,SIEL,Israel,IL,aerial target equipment,,0,,1,0,0,,ML14,1,2020
140818,2020-10-22,SIEL,Israel,IL,components for aerial target equipment,,0,,1,0,0,,ML14,1,2020
140818,2020-10-22,SIEL,Israel,IL,military guidance/navigation equipment,,0,,1,0,0,,ML11,1,2020
140818,2020-10-22,SIEL,Israel,IL,signature suppression fittings/coatings/treatments for military use,,0,,0,0,0,,ML17,1,2020
141539,2020-11-09,SIEL,Israel,IL,components for sniper rifles,,0,,0,0,0,,ML1,1,2020
141539,2020-11-09,SIEL,Israel,IL,sniper rifles,1.0,0,,0,0,0,,ML1,1,2020
141623,2020-11-10,SIEL,Israel,IL,all-wheel drive vehicles with ballistic protection,,0,,0,0,0,,ML6,1,2020
141677,2020-11-11,SIEL,Israel,IL,all-wheel drive vehicles with ballistic protection,,0,,0,0,0,,ML6,1,2020
141678,2020-11-11,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2020
141740,2020-11-12,SIEL,Israel,IL,equipment for the use of grenade launchers,,0,,0,1,0,,ML11,1,2020
141740,2020-11-12,SIEL,Israel,IL,grenade launchers,,0,,0,1,0,,ML2,1,2020
141740,2020-11-12,SIEL,Israel,IL,technology for grenade launchers,,0,,0,1,0,,ML22,1,2020
141880,2020-11-18,SIEL,Israel,IL,signature suppression fittings/coatings/treatments for military use,,0,,0,0,0,,ML17,1,2020
142432,2020-12-01,SIEL,Israel,IL,components for combat helicopters,,0,,0,0,0,,ML10,1,2020
142503,2020-12-02,OITCL,Israel,IL,bomb suits,,0,,0,0,0,,ML13,1,2020
142503,2020-12-02,OITCL,Israel,IL,components for body armour,,0,,0,0,0,,ML13,1,2020
142503,2020-12-02,OITCL,Israel,IL,components for bomb suits,,0,,0,0,0,,ML13,1,2020
142503,2020-12-02,OITCL,Israel,IL,military helmets,,0,,0,0,0,,ML13,1,2020
142618,2020-12-04,OIEL,Israel,IL,military support aircraft,,0,,1,0,0,,ML10,1,2020
142669,2020-12-07,SIEL,Israel,IL,training small arms ammunition,,0,,0,0,0,,ML3,1,2020
142707,2020-12-08,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2020
142759,2020-12-09,SIEL,Israel,IL,components for tanks,,0,,0,0,0,,ML6,1,2020
142760,2020-12-09,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2020
142879,2020-12-14,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2020
142917,2020-12-15,SIEL,Israel,IL,components for combat naval vessels,,0,,0,0,0,,ML9,1,2020
142917,2020-12-15,SIEL,Israel,IL,components for military helicopters,,0,,1,0,0,,ML10,1,2020
142955,2020-12-16,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2020
143013,2020-12-17,OIEL,Israel,IL,general military aircraft components,,0,,0,0,0,,ML10,1,2020
143013,2020-12-17,OIEL,Israel,IL,military electronic equipment,,0,,0,0,0,2021-08-19,ML11,1,2020
143013,2020-12-17,OIEL,Israel,IL,software for military electronic equipment,,0,,0,0,0,,ML21,1,2020
143013,2020-12-17,OIEL,Israel,IL,technology for general military aircraft components,,0,,0,0,0,,ML22,1,2020
143013,2020-12-17,OIEL,Israel,IL,technology for military electronic equipment,,0,,0,0,0,2021-08-19,ML22,1,2020
143119,2020-12-22,SIEL,Israel,IL,components for electronic countermeasure equipment,,0,,1,0,0,,ML5,1,2020
143119,2020-12-22,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2020
143215,2020-12-29,SIEL,Israel,IL,components for targeting equipment,,0,,0,0,0,,ML5,1,2020
143402,2021-01-11,SIEL,Israel,IL,components for ballistic test equipment,,0,,0,0,0,,ML18,1,2021
143402,2021-01-11,SIEL,Israel,IL,components for weapon control equipment,,0,,0,0,0,,ML5,1,2021
143530,2021-01-13,SIEL,Israel,IL,signature suppression fittings/coatings/treatments for military use,,0,,0,0,0,,ML17,1,2021
143631,2021-01-14,SIEL,Israel,IL,components for military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2021
143930,2021-01-25,SIEL,Israel,IL,components for military communications equipment,,0,,0,0,0,,ML11,1,2021
143930,2021-01-25,SIEL,Israel,IL,military communications equipment,,0,,0,0,0,,ML11,1,2021
143930,2021-01-25,SIEL,Israel,IL,software for military communications equipment,,0,,0,0,0,,ML21,1,2021
143971,2021-01-26,SIEL,Israel,IL,ballistic test equipment,,0,,0,0,0,,ML18,1,2021
143971,2021-01-26,SIEL,Israel,IL,ballistic test equipment,,0,,0,0,0,,ML11,1,2021
143971,2021-01-26,SIEL,Israel,IL,components for ballistic test equipment,,0,,0,0,0,,ML18,1,2021
143971,2021-01-26,SIEL,Israel,IL,software for ballistic test equipment,,0,,0,0,0,,ML21,1,2021
143971,2021-01-26,SIEL,Israel,IL,technology for ballistic test equipment,,0,,0,0,0,,ML22,1,2021
144008,2021-01-27,SIEL,Israel,IL,grenade launchers,,0,,0,1,0,,ML2,1,2021
144063,2021-01-28,SIEL,Israel,IL,military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2021
144127,2021-01-29,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2021
144186,2021-02-01,SIEL,Israel,IL,munitions/ordnance detection/disposal equipment,,0,,0,0,0,,ML4,1,2021
144249,2021-02-02,SIEL,Israel,IL,components for aircraft military communications equipment,,0,,0,0,0,,ML10,1,2021
144249,2021-02-02,SIEL,Israel,IL,weapon night sights,,0,,0,0,0,,ML1,1,2021
144251,2021-02-02,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2021
144251,2021-02-02,SIEL,Israel,IL,components for unmanned air vehicles,,0,,0,1,0,,ML10,1,2021
144320,2021-02-03,SIEL,Israel,IL,components for military infrared/thermal imaging equipment,,0,,0,0,0,,ML15,1,2021
144409,2021-02-04,SIEL,Israel,IL,components for military infrared/thermal imaging equipment,,0,,1,0,0,,ML15,1,2021
144411,2021-02-04,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2021
144504,2021-02-08,SITCL,Israel,IL,weapon night sights,,0,,0,0,0,,ML1,1,2021
144589,2021-02-10,SIEL,Israel,IL,components for military helicopters,,0,,0,0,0,,ML10,1,2021
144669,2021-02-12,SIEL,Israel,IL,aerial target equipment,,0,,1,0,0,,ML14,1,2021
144669,2021-02-12,SIEL,Israel,IL,components for aerial target equipment,,0,,1,0,0,,ML14,1,2021
144669,2021-02-12,SIEL,Israel,IL,components for military training equipment,,0,,1,0,0,,ML14,1,2021
144669,2021-02-12,SIEL,Israel,IL,military guidance/navigation equipment,,0,,1,0,0,,ML11,1,2021
144669,2021-02-12,SIEL,Israel,IL,military training equipment,,0,,1,0,0,,ML14,1,2021
144841,2021-02-17,SIEL,Israel,IL,equipment for the production of targeting equipment,,0,,1,0,0,,ML18,1,2021
145104,2021-02-24,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2021
145214,2021-02-26,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2021
145253,2021-03-01,SIEL,Israel,IL,military aero-engines,,0,,0,1,0,,ML10,1,2021
145445,2021-03-05,OITCL,Israel,IL,anti-armour weapons,,0,,0,0,0,,ML2,1,2021
145445,2021-03-05,OITCL,Israel,IL,anti-riot guns,,0,,0,0,0,,ML2,1,2021
145445,2021-03-05,OITCL,Israel,IL,assault rifles,,0,,0,0,0,,ML1,1,2021
145445,2021-03-05,OITCL,Israel,IL,grenade launchers,,0,,0,0,0,,ML2,1,2021
145445,2021-03-05,OITCL,Israel,IL,machine guns,,0,,0,0,0,,ML1,1,2021
145445,2021-03-05,OITCL,Israel,IL,military scenario simulation equipment,,0,,0,0,0,,ML14,1,2021
145445,2021-03-05,OITCL,Israel,IL,military shotguns,,0,,0,0,0,,ML1,1,2021
145445,2021-03-05,OITCL,Israel,IL,mortars,,0,,0,0,0,,ML2,1,2021
145445,2021-03-05,OITCL,Israel,IL,pistols,,0,,0,0,0,,ML1,1,2021
145445,2021-03-05,OITCL,Israel,IL,small arms training equipment,,0,,0,0,0,,ML14,1,2021
145445,2021-03-05,OITCL,Israel,IL,software for military scenario simulation equipment,,0,,0,0,0,,ML21,1,2021
145445,2021-03-05,OITCL,Israel,IL,tactical shotguns,,0,,0,0,0,,ML1,1,2021
145720,2021-03-16,SIEL,Israel,IL,NBC protective/defensive equipment,,0,,1,0,0,,ML7,1,2021
145720,2021-03-16,SIEL,Israel,IL,components for NBC protective/defensive equipment,,0,,1,0,0,,ML7,1,2021
145720,2021-03-16,SIEL,Israel,IL,military communications equipment,,0,,1,0,0,,ML11,1,2021
145720,2021-03-16,SIEL,Israel,IL,military diving apparatus,,0,,1,0,0,,ML17,1,2021
145720,2021-03-16,SIEL,Israel,IL,military helmets,,0,,1,0,0,,ML13,1,2021
145720,2021-03-16,SIEL,Israel,IL,military laser protection equipment,,0,,1,0,0,,ML17,1,2021
145905,2021-03-23,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2021
145952,2021-03-24,SIEL,Israel,IL,components for surface-to-air missiles,,0,,0,0,0,,ML4,1,2021
145952,2021-03-24,SIEL,Israel,IL,components for surface-to-air missiles,,0,,0,0,0,,ML4,1,2021
145954,2021-03-24,SIEL,Israel,IL,components for military patrol/assault craft,,0,,0,1,0,,ML9,1,2021
146034,2021-03-25,SIEL,Israel,IL,components for combat helicopters,,0,,0,0,0,,ML10,1,2021
146212,2021-04-01,SIEL,Israel,IL,production facilities for small arms ammunition,,0,,0,1,0,,ML18,1,2021
146285,2021-04-07,SIEL,Israel,IL,components for military patrol/assault craft,,0,,0,1,0,,ML9,1,2021
146285,2021-04-07,SIEL,Israel,IL,components for submarines,,0,,0,1,0,,ML9,1,2021
146660,2021-04-20,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2021
146660,2021-04-20,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2021
146661,2021-04-20,SITCL,Israel,IL,all-wheel drive vehicles with ballistic protection,,0,,0,0,0,,ML6,1,2021
146711,2021-04-21,SIEL,Israel,IL,components for surface-to-air missiles,,0,,0,0,0,,ML4,1,2021
146763,2021-04-22,SIEL,Israel,IL,components for military support aircraft,,0,,0,0,0,,ML10,1,2021
146763,2021-04-22,SIEL,Israel,IL,explosives,,0,,0,0,0,,ML8,1,2021
146765,2021-04-22,SIEL,Israel,IL,military aero-engines,,0,,0,1,0,,ML10,1,2021
146918,2021-04-27,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2021
146918,2021-04-27,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2021
146918,2021-04-27,SIEL,Israel,IL,components for military combat vehicles,,0,,0,1,0,,ML6,1,2021
147037,2021-04-29,SIEL,Israel,IL,electronic warfare equipment,,0,,0,0,0,,ML11,1,2021
147038,2021-04-29,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2021
147217,2021-05-06,SIEL,Israel,IL,components for airborne refuelling equipment,,0,,0,0,0,,ML10,1,2021
147217,2021-05-06,SIEL,Israel,IL,components for ballistic test equipment,,0,,0,0,0,,ML18,1,2021
147289,2021-05-07,SIEL,Israel,IL,components for weapon control equipment,,0,,0,0,0,,ML5,1,2021
147363,2021-05-11,SIEL,Israel,IL,components for military guidance/navigation equipment,,0,,0,1,0,,ML11,1,2021
147363,2021-05-11,SIEL,Israel,IL,equipment for the use of military guidance/navigation equipment,,0,,0,1,0,,ML11,1,2021
147408,2021-05-12,SIEL,Israel,IL,military aero-engines,,0,,0,0,0,,ML10,1,2021
147993,2021-06-02,SIEL,Israel,IL,components for military radars,,0,,0,0,0,,ML5,1,2021
148047,2021-06-03,SIEL,Israel,IL,components for military electronic equipment,,0,,1,0,0,,ML11,1,2021
148444,2021-06-15,SIEL,Israel,IL,components for combat aircraft,,0,,0,1,0,,ML10,1,2021
148589,2021-06-17,SIEL,Israel,IL,technology for unmanned air vehicles,,0,,0,0,0,,ML22,1,2021
148642,2021-06-18,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2021
148642,2021-06-18,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,0,0,,ML11,1,2021
148642,2021-06-18,SIEL,Israel,IL,components for military aero-engines,,0,,0,0,0,,ML10,1,2021
148802,2021-06-23,SIEL,Israel,IL,components for electronic warfare equipment,,0,,0,1,0,,ML11,1,2021
149084,2021-07-02,SIEL,Israel,IL,components for military communications equipment,,0,,0,1,0,,ML11,1,2021
149123,2021-07-05,SIEL,Israel,IL,military aircraft head-up/down displays,,0,,1,0,0,,ML10,1,2021
149207,2021-07-07,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2021
149207,2021-07-07,SIEL,Israel,IL,equipment for the production of military training aircraft,,0,,0,0,0,,ML18,1,2021
149478,2021-07-19,SIEL,Israel,IL,components for surface-to-air missiles,,0,,0,0,0,,ML4,1,2021
149478,2021-07-19,SIEL,Israel,IL,military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2021
149610,2021-07-22,SIEL,Israel,IL,components for surface-to-air missiles,,0,,0,0,0,,ML4,1,2021
149610,2021-07-22,SIEL,Israel,IL,military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2021
149684,2021-07-26,SIEL,Israel,IL,military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2021
149847,2021-07-30,SIEL,Israel,IL,components for military communications equipment,,0,,0,1,0,,ML11,1,2021
149975,2021-08-03,SIEL,Israel,IL,components for munitions/ordnance detection/disposal equipment,,0,,0,0,0,,ML4,1,2021
150249,2021-08-09,SIEL,Israel,IL,launching/handling/control equipment for missiles,,0,,1,0,0,,ML4,1,2021
150362,2021-08-12,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2021
150474,2021-08-17,SIEL,Israel,IL,military communications equipment,,0,,0,1,0,,ML11,1,2021
150474,2021-08-17,SIEL,Israel,IL,technology for military communications equipment,,0,,0,1,0,,ML22,1,2021
150693,2021-08-25,SIEL,Israel,IL,aircraft military communications equipment,,0,,0,1,0,,ML10,1,2021
150753,2021-08-26,SIEL,Israel,IL,rangefinding equipment,,0,,0,0,0,,ML5,1,2021
150754,2021-08-26,SIEL,Israel,IL,components for targeting equipment,,0,,0,1,0,,ML5,1,2021
150918,2021-09-02,SIEL,Israel,IL,components for military communications equipment,,0,,0,1,0,,ML11,1,2021
151076,2021-09-08,SIEL,Israel,IL,NBC protective/defensive equipment,,0,,0,0,0,,ML7,1,2021
151076,2021-09-08,SIEL,Israel,IL,general military vehicle components,,0,,0,0,0,,ML6,1,2021
151239,2021-09-14,SIEL,Israel,IL,components for military electronic equipment,,0,,0,0,0,,ML11,1,2021
151239,2021-09-14,SIEL,Israel,IL,equipment for the use of military guidance/navigation equipment,,0,,0,0,0,,ML11,1,2021
151239,2021-09-14,SIEL,Israel,IL,military electronic equipment,,0,,0,0,0,,ML11,1,2021
151241,2021-09-14,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2021
151291,2021-09-15,SIEL,Israel,IL,components for combat helicopters,,0,,0,1,0,,ML10,1,2021
151447,2021-09-21,SIEL,Israel,IL,military aero-engines,,0,,0,0,0,,ML10,1,2021
151664,2021-09-29,SIEL,Israel,IL,signature suppression fittings/coatings/treatments for military use,,0,,0,0,0,,ML17,1,2021
151981,2021-10-12,SIEL,Israel,IL,components for military helicopters,,0,,1,0,0,,ML10,1,2021
152177,2021-10-18,SIEL,Israel,IL,components for military helicopters,,0,,1,0,0,,ML10,1,2021
152177,2021-10-18,SIEL,Israel,IL,military aero-engines,,0,,0,0,0,,ML10,1,2021
152212,2021-10-19,SIEL,Israel,IL,aerial target equipment,,0,,1,0,0,,ML14,1,2021
152212,2021-10-19,SIEL,Israel,IL,components for aerial target equipment,,0,,1,0,0,,ML14,1,2021
152212,2021-10-19,SIEL,Israel,IL,components for military training equipment,,0,,1,0,0,,ML14,1,2021
152212,2021-10-19,SIEL,Israel,IL,military guidance/navigation equipment,,0,,1,0,0,,ML11,1,2021
152212,2021-10-19,SIEL,Israel,IL,military training equipment,,0,,1,0,0,,ML14,1,2021
152384,2021-10-25,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2021
152623,2021-11-01,SIEL,Israel,IL,components for military combat vehicles,,0,,0,1,0,,ML6,1,2021
152672,2021-11-02,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2021
152822,2021-11-08,SIEL,Israel,IL,components for combat aircraft,,0,,0,0,0,,ML10,1,2021
152822,2021-11-08,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2021
152822,2021-11-08,SIEL,Israel,IL,components for military training aircraft,,0,,0,0,0,,ML10,1,2021
152824,2021-11-08,SIEL,Israel,IL,military communications equipment,,0,,0,1,0,,ML11,1,2021
152884,2021-11-09,SIEL,Israel,IL,military helmets,,0,,0,0,0,,ML13,1,2021
152885,2021-11-09,SIEL,Israel,IL,components for military radars,,0,,0,1,0,,ML5,1,2021
152947,2021-11-11,SIEL,Israel,IL,NBC protective/defensive equipment,,0,,0,0,0,,ML7,1,2021
153234,2021-11-19,SIEL,Israel,IL,components for military aircraft head-up/down displays,,0,,0,1,0,,ML10,1,2021
153278,2021-11-22,SIEL,Israel,IL,components for submarines,,0,,0,0,0,,ML9,1,2021
153278,2021-11-22,SIEL,Israel,IL,technology for submarines,,0,,0,0,0,,ML22,1,2021
